,Restaurant ID,Restaurant Name,Country Code,City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
184,18366580,Sakura Sushi & Grill,216,Cochrane,"Asian, Japanese",25,Dollar($),No,No,No,No,2,3.1,Orange,Average,6,United States
185,17330755,Uptown Vietnam cuisine,216,Columbus,"Asian, Vietnamese",10,Dollar($),No,No,No,No,1,3.3,Orange,Average,33,United States
186,17330611,Cafe Le Rue @ The Landings,216,Columbus,"American, Seafood, Cajun",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,489,United States
187,17330609,Mark's City Grille,216,Columbus,American,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,345,United States
188,17330024,B Merrell's,216,Columbus,"Burger, Bar Food, Southern",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,149,United States
189,17330074,Cannon Brewpub,216,Columbus,"Pizza, Bar Food",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,330,United States
190,17330185,Fuji Japanese Steak House,216,Columbus,"Japanese, Steak",40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,247,United States
191,17330397,Ruth Ann's Family Restaurant,216,Columbus,"Breakfast, Diner, Southern",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,123,United States
192,17330735,Samurai Japanese Cuisine & Sushi Bar,216,Columbus,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,109,United States
193,17330676,Wasabi Sushi and Thai,216,Columbus,"Japanese, Sushi, Thai",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,134,United States
194,17330048,Buckhead Bar and Grill,216,Columbus,"Seafood, Steak, Vegetarian",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,722,United States
195,17330604,Burt's Butcher Shoppe and Eatery,216,Columbus,Steak,25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,213,United States
196,17330087,Chef Lee's Peking Restaurant,216,Columbus,Chinese,25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,335,United States
197,17330137,Country's Barbecue,216,Columbus,"BBQ, Southern",25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,353,United States
198,17330155,Deorio's,216,Columbus,"Italian, Pizza",0,Dollar($),No,No,No,No,1,4.0,Green,Very Good,170,United States
199,17330309,Mellow Mushroom,216,Columbus,Pizza,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,192,United States
200,17330311,Meritage,216,Columbus,"American, Tapas",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,302,United States
201,17330615,Mongo The Mongolian Fire Pit,216,Columbus,"Asian, Chinese",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,355,United States
202,17330638,The Black Cow,216,Columbus,American,25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,287,United States
203,17330628,Wood Stone,216,Columbus,"Italian, Mediterranean, Pizza",40,Dollar($),No,No,No,No,3,4.0,Green,Very Good,264,United States
204,17330546,Hunter's Pub,216,Columbus,"American, Seafood, Steak",40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,235,United States
205,16643459,Consort Restaurant,37,Consort,"Chinese, Canadian",25,Dollar($),No,No,No,No,2,3.0,Orange,Average,6,Canada
206,17334434,Thatcher's Barbeque and Grill,216,Dalton,"American, BBQ, Southern",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,38,United States
207,17334348,Christian and Jake's Bistro,216,Dalton,"Desserts, Sandwich",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,122,United States
208,17334213,Dub's High on the Hog,216,Dalton,BBQ,25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,207,United States
209,17334355,Sierra's Mexican Restaurant,216,Dalton,"Mexican, Tex-Mex",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,66,United States
210,17334212,Oakwood Cafe,216,Dalton,"BBQ, Breakfast, Southern",10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,249,United States
211,17333797,Chili's Grill & Bar,216,Dalton,American,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,63,United States
212,17334217,Fuji Japanese Steakhouse,216,Dalton,"Japanese, Sushi",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,145,United States
213,17334273,Las Palmas,216,Dalton,Mexican,10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,83,United States
214,17334254,Tony's Italian Restaurant & Pizza,216,Dalton,Italian,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,116,United States
215,17333836,Filling Station,216,Dalton,"American, Burger",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,122,United States
216,17334197,Five Guys Burgers and Fries,216,Dalton,Fast Food,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,142,United States
217,17333882,Los Pablos,216,Dalton,Mexican,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,114,United States
218,17334211,Kobe Hibachi & Sushi,216,Dalton,"American, Japanese, Sushi",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,214,United States
219,17334390,Soho Hibachi,216,Dalton,Japanese,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,116,United States
220,17334034,Thai Garden,216,Dalton,Thai,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,111,United States
221,17334414,Southern Bliss Bakery,216,Dalton,"Desserts, Sandwich",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,25,United States
222,17334082,Bailey's Bar-B-Que,216,Dalton,BBQ,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,128,United States
223,17334364,Farm To Fork,216,Dalton,"American, Diner, Southern",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,244,United States
224,17334398,Home Plate Grill,216,Dalton,"American, BBQ, Southern",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,112,United States
225,17334219,Pie Slingers Pizzeria,216,Dalton,"Italian, Pizza",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,144,United States
226,17335173,Olive Tree Cafe,216,Davenport,"Indian, Mediterranean, Middle Eastern",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,166,United States
227,17335195,"Red Ginger Sushi, Grill & Bar",216,Davenport,"Sushi, Teriyaki",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,208,United States
228,17335225,Crust Stone Oven Pizza,216,Davenport,"Burger, Pizza",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,136,United States
229,17335219,Jimmy's Pancake House,216,Davenport,"American, Breakfast, Greek",10,Dollar($),No,No,No,No,1,4.0,Green,Very Good,85,United States
230,17334965,Trattoria Tiramisu,216,Davenport,Italian,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,117,United States
231,17335189,Prairie Grille at SteepleGate Inn,216,Davenport,"American, Breakfast",25,Dollar($),No,No,No,No,2,3.4,Orange,Average,53,United States
232,17335156,Tantra Asian Bistro,216,Davenport,Asian,25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,474,United States
233,17334717,Chick-fil-A,216,Davenport,Fast Food,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,125,United States
234,17334752,Duck City Bistro,216,Davenport,"American, French",70,Dollar($),No,No,No,No,4,3.7,Yellow,Good,201,United States
235,18453427,Frick's Tap,216,Davenport,"American, Bar Food, BBQ",25,Dollar($),No,No,No,No,2,0.0,White,Not rated,2,United States
236,17793744,Los Agaves,216,Davenport,Mexican,25,Dollar($),No,No,No,No,2,0.0,White,Not rated,3,United States
237,17334679,Azteca,216,Davenport,Mexican,0,Dollar($),No,No,No,No,1,4.3,Green,Very Good,167,United States
238,17334718,China Cafe,216,Davenport,Chinese,25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,112,United States
239,17334763,Exotic Thai Restaurant,216,Davenport,Thai,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,256,United States
240,17335158,Front Street Brewery,216,Davenport,American,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,123,United States
241,17334782,Granite City Food & Brewery,216,Davenport,American,25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,199,United States
242,17334846,Los Agaves,216,Davenport,Mexican,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,157,United States
243,17334853,Machine Shed Restaurant,216,Davenport,American,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,100,United States
244,17335168,Osaka,216,Davenport,"Japanese, Sushi",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,141,United States
245,17334958,Texas Roadhouse,216,Davenport,"American, BBQ, Steak",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,197,United States
246,17258496,Hickory Park,216,Des Moines,"BBQ, Burger, Desserts",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,1025,United States
247,17259395,The Cafe,216,Des Moines,"American, Coffee and Tea",25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,570,United States
248,17258350,Flying Mango,216,Des Moines,"BBQ, Caribbean, Cajun",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,674,United States
249,17258136,Cool Basil,216,Des Moines,"Asian, Sushi, Thai",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,496,United States
250,17258522,HuHot Mongolian Grill,216,Des Moines,"Asian, Chinese",25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,411,United States
251,17259958,Malo,216,Des Moines,"Latin American, Mexican",25,Dollar($),No,No,No,No,2,3.2,Orange,Average,113,United States
252,17258036,Centro,216,Des Moines,"Italian, Pizza",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1109,United States
253,17259368,Fong's Pizza,216,Des Moines,"Chinese, Pizza",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,728,United States
254,17257684,A Dong Restaurant,216,Des Moines,"Asian, Vegetarian, Vietnamese, Bubble Tea",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,659,United States
255,17258154,Court Avenue Brewing Company,216,Des Moines,"American, Pizza, Bar Food",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,370,United States
256,17259340,Django,216,Des Moines,French,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,532,United States
257,17259243,Miyabi 9,216,Des Moines,"Japanese, Sushi",25,Dollar($),No,No,No,No,2,4.8,Dark Green,Excellent,860,United States
258,17259625,Zombie Burger + Drink Lab,216,Des Moines,"Burger, Desserts, Vegetarian",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,943,United States
259,17259169,Tursi's Latin King,216,Des Moines,"American, Italian",70,Dollar($),No,No,No,No,4,4.1,Green,Very Good,476,United States
260,17259166,Tsing Tsao South,216,Des Moines,Chinese,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,218,United States
261,17259335,Bandit Burrito,216,Des Moines,"Breakfast, Mexican, Southwestern",10,Dollar($),No,No,No,No,1,4.0,Green,Very Good,214,United States
262,17259248,Jethro's BBQ,216,Des Moines,"American, BBQ",25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,699,United States
263,17258552,The Machine Shed Restaurant,216,Des Moines,"American, Breakfast",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,308,United States
264,17259550,Mi Patria,216,Des Moines,Latin American,25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,157,United States
265,17259200,Waterfront Seafood Market,216,Des Moines,"Seafood, Sushi",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,530,United States
266,16615894,The Giggling Goat,14,Dicky Beach,"Coffee and Tea, Tea, Modern Australian",7,Dollar($),No,No,No,No,1,3.6,Yellow,Good,29,Australia
267,17342816,Burnt Toast Cafe,216,Dubuque,Breakfast,10,Dollar($),No,No,No,No,1,3.4,Orange,Average,33,United States
268,17342498,Catfish Charlie's,216,Dubuque,Seafood,25,Dollar($),No,No,No,No,2,3.3,Orange,Average,40,United States
269,17342648,Salsa's Mexican Restaurant,216,Dubuque,Mexican,10,Dollar($),No,No,No,No,1,3.4,Orange,Average,153,United States
270,17342781,Tony Roma's,216,Dubuque,"American, BBQ, Seafood",25,Dollar($),No,No,No,No,2,3.3,Orange,Average,65,United States
271,17342799,Vinny Vanucchi's,216,Dubuque,Italian,25,Dollar($),No,No,No,No,2,3.4,Orange,Average,58,United States
272,17342772,Champps Americana,216,Dubuque,"American, Burger, Sandwich",25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,100,United States
273,17342771,Fiesta Cancun,216,Dubuque,Mexican,10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,156,United States
274,17342548,Happy Joe's Pizza & Ice Cream,216,Dubuque,"Desserts, Pizza, Ice Cream",0,Dollar($),No,No,No,No,1,3.5,Yellow,Good,74,United States
275,17342556,Houlihan's,216,Dubuque,"American, Burger",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,117,United States
276,17342811,Ichiban Hibachi Steakhouse & Sushi Bar,216,Dubuque,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,83,United States
277,17342576,Kalmes Breaktime Bar & Grill,216,Dubuque,"American, Burger",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,48,United States
278,17342770,L. May Eatery,216,Dubuque,"International, Pizza",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,198,United States
279,17342585,Los Aztecas,216,Dubuque,Mexican,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,126,United States
280,17342494,Manna Java World Cafe,216,Dubuque,"Breakfast, Pizza",10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,119,United States
281,17342594,Mario's Italian Restaurant,216,Dubuque,"American, Italian",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,140,United States
282,17342625,Pepper Sprout Incorporated,216,Dubuque,American,40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,159,United States
283,17342652,Shot Tower Inn,216,Dubuque,"Italian, Pizza",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,131,United States
284,17342665,Sunshine Family Restaurant,216,Dubuque,"American, Breakfast, Burger",10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,60,United States
285,17342810,Watershed Cafe,216,Dubuque,"American, Burger, Pizza, Cafe",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,89,United States
286,17342775,Woodfire Grille,216,Dubuque,"American, Seafood, Steak",70,Dollar($),No,No,No,No,4,3.6,Yellow,Good,72,United States
287,16612028,The Belle General,14,East Ballina,Cafe,20,Dollar($),No,No,No,No,2,4.1,Green,Very Good,56,Australia
288,17536645,Jehova es Mi Pastor Tacos y Burritos,216,Fernley,Mexican,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,83,United States
289,16613507,Flaxton Gardens,14,Flaxton,"Tea, Modern Australian",30,Dollar($),No,No,No,No,3,3.5,Yellow,Good,37,Australia
290,16607969,Bespoke Harvest,14,Forrest,"Cafe, Australian",20,Dollar($),No,No,No,No,2,3.7,Yellow,Good,29,Australia
291,17374405,Houndstooth Grill & Tavern,216,Gainesville,"American, Sandwich, Seafood",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,239,United States
292,17375060,Hawg Wild BBQ & Catfish House,216,Gainesville,"BBQ, Burger, Seafood",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,235,United States
293,17375164,Bourbon Street Grille,216,Gainesville,"American, Burger, Cajun",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,88,United States
294,17375078,Smokin Gold BBQ,216,Gainesville,BBQ,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,133,United States
295,17375049,Hoka-Hoka Japanese Steak & Sushi,216,Gainesville,"Chinese, Japanese, Thai",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,267,United States
296,17375077,Shenanigan's Irish Pub,216,Gainesville,"Bar Food, Seafood, Vegetarian",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,171,United States
297,17375141,Fish Tales Lakeside Grille,216,Gainesville,Seafood,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,107,United States
298,17375198,Antebellum,216,Gainesville,"American, Southern",40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,164,United States
299,17375180,Moonie's Texas Barbecue,216,Gainesville,"BBQ, Sandwich",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,182,United States
300,17375072,Atlanta Highway Seafood Market,216,Gainesville,"Sandwich, Seafood, Cajun",25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,681,United States
301,17375047,Eat at Thai,216,Gainesville,Thai,10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,357,United States
302,17375074,Smoke House BBQ and Catering,216,Gainesville,BBQ,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,89,United States
303,17374921,2 Dog,216,Gainesville,"American, European, Sandwich",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,350,United States
304,17374819,Longstreet Cafe,216,Gainesville,Southern,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,298,United States
305,17375089,Re-Cess,216,Gainesville,"American, Southern",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,319,United States
306,17375214,Bodensee,216,Gainesville,German,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,114,United States
307,17374951,Hofer's Bakery & Cafe,216,Gainesville,"German, Ice Cream",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,136,United States
308,17374978,Troll Tavern,216,Gainesville,"Burger, German, Sandwich",25,Dollar($),No,No,No,No,2,2.2,Red,Poor,108,United States
309,17375104,The Nacoochee Village Tavern & Pizzeria,216,Gainesville,"Italian, Pizza, Sandwich",10,Dollar($),No,No,No,No,1,4.0,Green,Very Good,161,United States
310,16604358,Blue Bean Love Cafe,14,Hepburn Springs,"Cafe, Coffee and Tea, Modern Australian",20,Dollar($),No,No,No,No,2,3.8,Yellow,Good,192,Australia
311,16604896,La Trattoria of Lavandula,14,Hepburn Springs,"Italian, Fusion, Cafe",7,Dollar($),No,No,No,No,1,3.8,Yellow,Good,93,Australia
312,16612550,5 Little Pigs,14,Huskisson,"Breakfast, Modern Australian",20,Dollar($),No,No,No,No,2,4.1,Green,Very Good,40,Australia
313,16606299,Beach Box Cafe,14,Inverloch,"Burger, Coffee and Tea, Modern Australian",7,Dollar($),No,No,No,No,1,3.7,Yellow,Good,100,Australia
314,16605794,Funkey Monkey,14,Lakes Entrance,"Breakfast, Coffee and Tea",7,Dollar($),No,No,No,No,1,3.8,Yellow,Good,97,Australia
315,17557488,Burger Queen Drive In,216,Lakeview,"Burger, Desserts, Sandwich",10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,41,United States
316,17452342,Blue Orchid Thai Restaurant,216,Lincoln,Thai,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,799,United States
317,16611498,Stillwater on Belmore,14,Lorn,"Breakfast, Coffee and Tea",20,Dollar($),No,No,No,No,2,3.6,Yellow,Good,18,Australia
318,17842104,Mr.,14,Macedon,Cafe,20,Dollar($),No,No,No,No,2,3.5,Yellow,Good,31,Australia
319,17501291,Emilio's Cuban Cafe,216,Macon,"Coffee and Tea, Cuban, Latin American",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,146,United States
320,17500759,Ingleside Village Pizza,216,Macon,"Pizza, Sandwich",10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,478,United States
321,17500767,Jim Shaw's Seafood Grill & Bar,216,Macon,Seafood,25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,467,United States
322,17500819,Mandarin Chinese Restaurant,216,Macon,"Chinese, Thai",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,302,United States
323,17500911,Rookery,216,Macon,"Burger, Desserts, Bar Food",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,289,United States
324,17501279,Bonefish Grill,216,Macon,"American, Seafood",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,293,United States
325,17500695,Downtown Grill,216,Macon,Steak,70,Dollar($),No,No,No,No,4,4.0,Green,Very Good,195,United States
326,17501298,Greek Corner Deli,216,Macon,"Desserts, Greek, Sandwich",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,244,United States
327,17500847,Natalia's,216,Macon,"European, Italian, Mediterranean",70,Dollar($),No,No,No,No,4,4.2,Green,Very Good,379,United States
328,17500872,Papouli's Mediterranean Cafe & Market,216,Macon,"Greek, Mediterranean, Vegetarian",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,223,United States
329,17501315,Benson's Steak and Sushi,216,Macon,"American, Chinese, Sushi",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,243,United States
330,17501201,My Fathers Place,216,Macon,Italian,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,104,United States
331,17501247,Sushi Thai Restaurant,216,Macon,"Japanese, Sushi, Thai",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,153,United States
332,17501281,The Mellow Mushroom,216,Macon,"Pizza, Sandwich, Vegetarian",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,323,United States
333,17501143,El Jalisciense Mexican Restaurant,216,Macon,Mexican,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,181,United States
334,17501292,Greek Village,216,Macon,"American, Greek, Seafood",25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,316,United States
335,17501308,Martin's BBQ,216,Macon,BBQ,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,288,United States
336,17501301,Thai Pepper,216,Macon,"Japanese, Sushi, Thai",10,Dollar($),No,No,No,No,1,4.0,Green,Very Good,232,United States
337,17501268,Zen Japanese Steakhouse and Sushi Bar,216,Macon,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,314,United States
338,16611701,Star Buffet,14,Mayfield,Asian,20,Dollar($),No,No,No,No,2,2.9,Orange,Average,11,Australia
339,17482142,Triangle Restaurant,216,Mc Millan,"Breakfast, Burger",10,Dollar($),No,No,No,No,1,2.4,Red,Poor,17,United States
340,16609169,Three Anchors,14,Middleton Beach,"Bar Food, Modern Australian",30,Dollar($),No,No,No,No,3,3.8,Yellow,Good,176,Australia
341,17687832,Vince's Restaurant & Pizzeria,216,Monroe,"Italian, Pizza",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,65,United States
342,16613059,Poets Cafe,14,Montville,"Coffee and Tea, Modern Australian",30,Dollar($),No,No,No,No,3,2.4,Red,Poor,193,Australia
343,17534788,The Artesian Restaurant,216,Ojo Caliente,"American, International, Southwestern",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,30,United States
344,17061237,Ceví_che Tapas Bar & Restaurant,216,Orlando,"Spanish, Tapas",40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,981,United States
345,17057397,'Ohana,216,Orlando,Hawaiian,45,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1151,United States
346,17058534,Earl of Sandwich,216,Orlando,"American, Sandwich, Salad",35,Dollar($),No,No,No,No,3,4.7,Dark Green,Excellent,1341,United States
